"(http://demo.fiz-karlsruhe.de/matwerk/E1022, http://purls.helmholtz-metadaten.de/mwo/hasWebsite, http://demo.fiz-karlsruhe.de/matwerk/E89411)"
"(http://demo.fiz-karlsruhe.de/matwerk/E73011, http://www.w3.org/2000/01/rdf-schema#label, Kiel)"
"(http://demo.fiz-karlsruhe.de/matwerk/E248457, http://www.w3.org/2000/01/rdf-schema#label, https://docs.abinit.org/)"
"(http://demo.fiz-karlsruhe.de/matwerk/E549629, http://www.w3.org/2000/01/rdf-schema#label, scikit-learn)"
"(http://demo.fiz-karlsruhe.de/matwerk/E1245291, http://purls.helmholtz-metadaten.de/mwo/hasContributor, http://demo.fiz-karlsruhe.de/matwerk/E7106)"
"(http://demo.fiz-karlsruhe.de/matwerk/E1122254, http://www.w3.org/2000/01/rdf-schema#label, Ion Beam Center)"
"(http://www.ebi.ac.uk/swo/interface/SWO_9000054, http://purl.obolibrary.org/obo/IAO_0000118, API)"
"(http://demo.fiz-karlsruhe.de/matwerk/E842754, http://www.w3.org/2000/01/rdf-schema#label, Julia)"
"(https://nfdi.fiz-karlsruhe.de/ontology/relatedProject, http://www.w3.org/2000/01/rdf-schema#label, related project)"
"(http://demo.fiz-karlsruhe.de/matwerk/E660527, http://www.w3.org/2000/01/rdf-schema#label, httk)"
"(http://demo.fiz-karlsruhe.de/matwerk/E846651, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://nfdi.fiz-karlsruhe.de/ontology/ProgrammingLanguage)"
"(http://demo.fiz-karlsruhe.de/matwerk/E547536, http://www.w3.org/2000/01/rdf-schema#label, Materials Project API)"
"(http://demo.fiz-karlsruhe.de/matwerk/E425582, http://purls.helmholtz-metadaten.de/mwo/hasDocumentation, http://demo.fiz-karlsruhe.de/matwerk/E246351)"
"(http://demo.fiz-karlsruhe.de/matwerk/E1245265, https://w3id.org/scholarlydata/ontology/conference-ontology.owl#duration, 6 weeks)"
"(http://demo.fiz-karlsruhe.de/matwerk/E764231, http://www.w3.org/2000/01/rdf-schema#label, GNU Lesser General Public License)"
"(http://demo.fiz-karlsruhe.de/matwerk/E489567, https://schema.org/citation, http://demo.fiz-karlsruhe.de/matwerk/E926481)"
"(http://demo.fiz-karlsruhe.de/matwerk/E413687, http://nfdi.fiz-karlsruhe.de/ontology/programmingLanguage, http://demo.fiz-karlsruhe.de/matwerk/E836279)"
"(http://demo.fiz-karlsruhe.de/matwerk/E1247675, http://nfdi.fiz-karlsruhe.de/ontology/url, https://git.rwth-aachen.de/nfdi-matwerk/ta-mdi/demonstrator_iuc02/-/blob/main/Data%20Schema%20IUC02/04.04.23_PP18_JSON_Schema.json)"
"(http://demo.fiz-karlsruhe.de/matwerk/E152526, http://nfdi.fiz-karlsruhe.de/ontology/url, https://cclib.github.io/)"
"(http://demo.fiz-karlsruhe.de/matwerk/E1035642, http://www.w3.org/2000/01/rdf-schema#label, Materials Platform for Data Science)"
"(http://demo.fiz-karlsruhe.de/matwerk/E15707, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://nfdi.fiz-karlsruhe.de/ontology/Person)"
"(http://purl.obolibrary.org/obo/BFO_0000023, http://purl.obolibrary.org/obo/IAO_0000116, BFO 2 Reference: One major family of examples of non-rigid universals involves roles, and ontologies developed for corresponding administrative purposes may consist entirely of representatives of entities of this sort. Thus ‘professor’, defined as follows,b instance_of professor at t =Def. there is some c, c instance_of professor role & c inheres_in b at t.denotes a non-rigid universal and so also do ‘nurse’, ‘student’, ‘colonel’, ‘taxpayer’, and so forth. (These terms are all, in the jargon of philosophy, phase sortals.) By using role terms in definitions, we can create a BFO conformant treatment of such entities drawing on the fact that, while an instance of professor may be simultaneously an instance of trade union member, no instance of the type professor role is also (at any time) an instance of the type trade union member role (any more than any instance of the type color is at any time an instance of the type length). If an ontology of employment positions should be defined in terms of roles following the above pattern, this enables the ontology to do justice to the fact that individuals instantiate the corresponding universals –  professor, sergeant, nurse – only during certain phases in their lives.)"
"(http://demo.fiz-karlsruhe.de/matwerk/E822122, http://www.w3.org/2000/01/rdf-schema#label, CC-BY (https://creativecommons.org/licenses/by/3.0/))"
"(http://demo.fiz-karlsruhe.de/matwerk/E475826, http://purls.helmholtz-metadaten.de/mwo/hasWebsite, http://demo.fiz-karlsruhe.de/matwerk/E119342)"
"(http://demo.fiz-karlsruhe.de/matwerk/E124754, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://nfdi.fiz-karlsruhe.de/ontology/Website)"
"(http://demo.fiz-karlsruhe.de/matwerk/E163166, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://purls.helmholtz-metadaten.de/mwo/Repository)"
"(http://demo.fiz-karlsruhe.de/matwerk/E14531, http://xmlns.com/foaf/0.1/depiction, https://ams3.digitaloceanspaces.com/externalpublic/57/eba635e9-6da7-4cd3-9c6a-3b796cc56d54/conversions/09d08d4f-63e7-4596-9568-bb3cb8d54cc5-md.jpg?X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=KVC4ZMO47JLTBHVHEFZ4%2F20230512%2Fams3%2Fs3%2Faws4_request&X-Amz-Date=20230512T150442Z&X-Amz-SignedHeaders=host&X-Amz-Expires=7200&X-Amz-Signature=e1ea74e8840a8384eccb8a8d2cbb0a6d3a54380de5d0228493ec31376cf83fc9)"
"(http://demo.fiz-karlsruhe.de/matwerk/E658232, http://purl.org/dc/terms/description, Quantum ESPRESSO Is an integrated suite of Open-Source computer codes for electronic-structure calculations and materials modeling at the nanoscale. It is based on density-functional theory, plane waves, and pseudopotentials.)"
"(http://demo.fiz-karlsruhe.de/matwerk/E941507, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://nfdi.fiz-karlsruhe.de/ontology/Publication)"
"(http://demo.fiz-karlsruhe.de/matwerk/E828542, http://www.w3.org/2000/01/rdf-schema#label, C++)"
"(http://demo.fiz-karlsruhe.de/matwerk/E421904, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://purls.helmholtz-metadaten.de/mwo/ResearchSoftware)"
"(http://demo.fiz-karlsruhe.de/matwerk/E1254, http://purls.helmholtz-metadaten.de/mwo/hasPostalCode, 38116)"
"(http://demo.fiz-karlsruhe.de/matwerk/E272954, http://nfdi.fiz-karlsruhe.de/ontology/url, https://computationalmaterials.gitlab.io/clease/api_doc.html)"
"(http://schema.org/Intangible, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/2002/07/owl#Class)"
"(http://demo.fiz-karlsruhe.de/matwerk/E376412, http://www.w3.org/2000/01/rdf-schema#label, https://omdb.mathub.io/)"
"(http://demo.fiz-karlsruhe.de/matwerk/E432986, http://purls.helmholtz-metadaten.de/mwo/hasRepository, http://demo.fiz-karlsruhe.de/matwerk/E168332)"
"(http://nfdi.fiz-karlsruhe.de/ontology/fundingProject, http://www.w3.org/2000/01/rdf-schema#range, http://nfdi.fiz-karlsruhe.de/ontology/Project)"
"(http://demo.fiz-karlsruhe.de/matwerk/E434847, http://purls.helmholtz-metadaten.de/mwo/hasRepository, http://demo.fiz-karlsruhe.de/matwerk/E169491)"
"(http://demo.fiz-karlsruhe.de/matwerk/E109812, http://www.w3.org/2000/01/rdf-schema#label, www.mooseframework.org)"
"(http://demo.fiz-karlsruhe.de/matwerk/E1029896, http://www.w3.org/2000/01/rdf-schema#label, MatPortal)"
"(http://purl.org/dc/terms/format, http://www.w3.org/2000/01/rdf-schema#range, http://purl.org/dc/elements/1.1/contributor)"
"(http://demo.fiz-karlsruhe.de/matwerk/E10317, http://purls.helmholtz-metadaten.de/mwo/hasExpertiseIn, http://demo.fiz-karlsruhe.de/matwerk/E67431)"
"(http://demo.fiz-karlsruhe.de/matwerk/E1073381, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://nfdi.fiz-karlsruhe.de/ontology/DataPortal)"
"(http://demo.fiz-karlsruhe.de/matwerk/E440454, https://schema.org/operatingSystem, http://www.ebi.ac.uk/swo/SWO_9000072)"
"(http://demo.fiz-karlsruhe.de/matwerk/E491546, http://www.ebi.ac.uk/swo/has_license, http://demo.fiz-karlsruhe.de/matwerk/E759297)"
"(http://nfdi.fiz-karlsruhe.de/ontology/Project, http://www.w3.org/2000/01/rdf-schema#comment, A scientific or business endeavour that aims to conclude an investigation or to answer a research question.)"
"(https://schema.org/dateCreated, http://www.w3.org/2000/01/rdf-schema#comment, The date on which the CreativeWork was created or the item was added to a DataFeed.)"
"(n46417bff71d44fcb964bd4f583c28850b68, http://www.w3.org/2002/07/owl#onProperty, n46417bff71d44fcb964bd4f583c28850b69)"
"(http://demo.fiz-karlsruhe.de/matwerk/E443271, http://www.w3.org/2000/01/rdf-schema#label, Open source package for Material eXplorer)"
"(http://demo.fiz-karlsruhe.de/matwerk/E515606, http://purl.org/dc/terms/description, The MpCCI interface software is a vendor neutral solution for co-simulation and file-based data transfer. MpCCI supports a growing number of commercial as well as research simulation tools in different engineering disciplines.)"
"(http://purls.helmholtz-metadaten.de/mwo/Workflow, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/2002/07/owl#Class)"
"(http://demo.fiz-karlsruhe.de/matwerk/E1248688, http://purls.helmholtz-metadaten.de/mwo/relatedParticipantProject, http://demo.fiz-karlsruhe.de/matwerk/E1248223)"
"(http://demo.fiz-karlsruhe.de/matwerk/E461321, http://www.ebi.ac.uk/swo/has_license, http://demo.fiz-karlsruhe.de/matwerk/E772904)"
"(http://purls.helmholtz-metadaten.de/mwo/ChemistryDatabase, http://www.w3.org/2000/01/rdf-schema#subClassOf, http://purls.helmholtz-metadaten.de/mwo/Database)"
"(http://demo.fiz-karlsruhe.de/matwerk/E1247916, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://nfdi.fiz-karlsruhe.de/ontology/Project)"
"(http://demo.fiz-karlsruhe.de/matwerk/E602157, http://purl.org/dc/terms/description, General purpose metadata repository and schema registry service.)"
"(http://demo.fiz-karlsruhe.de/matwerk/E388641, http://www.w3.org/2000/01/rdf-schema#label, https://github.com/Atomistica/atomistica)"
"(http://demo.fiz-karlsruhe.de/matwerk/E425582, http://www.w3.org/2000/01/rdf-schema#label, Vienna Ab initio Simulation Package)"
"(http://demo.fiz-karlsruhe.de/matwerk/E593417, http://www.ebi.ac.uk/swo/has_license, http://demo.fiz-karlsruhe.de/matwerk/E801746)"
"(http://demo.fiz-karlsruhe.de/matwerk/E1027029, http://www.w3.org/2000/01/rdf-schema#label, Materials Cloud)"
"(http://demo.fiz-karlsruhe.de/matwerk/E1245899, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://nfdi.fiz-karlsruhe.de/ontology/AcademicDiscipline)"
"(n46417bff71d44fcb964bd4f583c28850b70, http://www.w3.org/2002/07/owl#unionOf, n46417bff71d44fcb964bd4f583c28850b71)"
"(n46417bff71d44fcb964bd4f583c28850b4, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/2002/07/owl#Class)"
"(http://demo.fiz-karlsruhe.de/matwerk/E941507, http://purl.org/dc/terms/title, J. Magnus Rahm and Paul Erhart WulffPack: A Python package for Wulff constructions J. Open Source Softw. 5, 1944 (2020) doi: 10.21105/joss.01944)"
"(http://purls.helmholtz-metadaten.de/mwo/conformsToSpecification, http://www.w3.org/2000/01/rdf-schema#label, conforms to specification)"
"(http://demo.fiz-karlsruhe.de/matwerk/E179504, http://nfdi.fiz-karlsruhe.de/ontology/url, https://github.com/phonopy/phonopy)"
"(http://demo.fiz-karlsruhe.de/matwerk/E1246707, https://schema.org/operatingSystem, http://www.ebi.ac.uk/swo/SWO_0000149)"
"(http://purls.helmholtz-metadaten.de/mwo/description, http://www.w3.org/2000/01/rdf-schema#label, description)"
"(http://demo.fiz-karlsruhe.de/matwerk/E186137, http://www.w3.org/2000/01/rdf-schema#label, https://github.com/aiidateam/qe-tools)"
"(http://demo.fiz-karlsruhe.de/matwerk/E1247738, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://nfdi.fiz-karlsruhe.de/ontology/Specification)"
"(http://demo.fiz-karlsruhe.de/matwerk/E551726, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://nfdi.fiz-karlsruhe.de/ontology/Software)"
"(http://demo.fiz-karlsruhe.de/matwerk/E1146342, https://schema.org/citation, http://demo.fiz-karlsruhe.de/matwerk/E999992)"
"(http://demo.fiz-karlsruhe.de/matwerk/E870222, http://www.w3.org/2000/01/rdf-schema#label, ReaxPro (2019-2023))"
"(http://demo.fiz-karlsruhe.de/matwerk/E8627, http://purls.helmholtz-metadaten.de/mwo/emailAddress, s.menon@mpie.de)"
"(http://demo.fiz-karlsruhe.de/matwerk/E1129754, http://purls.helmholtz-metadaten.de/mwo/hasAuthor, http://demo.fiz-karlsruhe.de/matwerk/E10181)"
"(http://demo.fiz-karlsruhe.de/matwerk/E9257, http://www.w3.org/2000/01/rdf-schema#label, Prof. Dr.-Ing. Stephan Wulfinghoff)"
"(http://demo.fiz-karlsruhe.de/matwerk/E14862, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://nfdi.fiz-karlsruhe.de/ontology/Person)"
"(http://demo.fiz-karlsruhe.de/matwerk/E6887, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://nfdi.fiz-karlsruhe.de/ontology/Organization)"
"(http://demo.fiz-karlsruhe.de/matwerk/E181902, http://www.w3.org/2000/01/rdf-schema#label, https://github.com/avogadro)"
"(http://demo.fiz-karlsruhe.de/matwerk/E420987, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://nfdi.fiz-karlsruhe.de/ontology/Software)"
"(http://demo.fiz-karlsruhe.de/matwerk/E446097, http://purls.helmholtz-metadaten.de/mwo/usesMethod, http://demo.fiz-karlsruhe.de/matwerk/E613172)"
"(http://demo.fiz-karlsruhe.de/matwerk/E641147, http://www.w3.org/2000/01/rdf-schema#label, ASE)"
"(http://demo.fiz-karlsruhe.de/matwerk/E513579, http://purls.helmholtz-metadaten.de/mwo/hasRepository, http://demo.fiz-karlsruhe.de/matwerk/E206121)"
"(http://demo.fiz-karlsruhe.de/matwerk/E30404, http://xmlns.com/foaf/0.1/surname, Lambrix)"
"(http://demo.fiz-karlsruhe.de/matwerk/E48279, http://www.w3.org/2000/01/rdf-schema#label, Localization and failure mechanisms)"
"(http://demo.fiz-karlsruhe.de/matwerk/E1245300, http://purls.helmholtz-metadaten.de/mwo/hasLecturer, http://demo.fiz-karlsruhe.de/matwerk/E35454)"
"(http://demo.fiz-karlsruhe.de/matwerk/E1034204, https://schema.org/citation, http://demo.fiz-karlsruhe.de/matwerk/E980301)"
"(http://demo.fiz-karlsruhe.de/matwerk/E765467, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.ebi.ac.uk/swo/license/SWO_1000043)"
"(http://demo.fiz-karlsruhe.de/matwerk/E1247738, http://purls.helmholtz-metadaten.de/mwo/hasFormat, http://demo.fiz-karlsruhe.de/matwerk/E1247825)"
"(http://demo.fiz-karlsruhe.de/matwerk/E510546, http://www.w3.org/2000/01/rdf-schema#label, Pyrho)"
"(http://purls.helmholtz-metadaten.de/mwo/Method, http://purl.obolibrary.org/obo/IAO_0000115, A method is a systematic procedure, technique, or mode of inquiry employed by or proper to a particular discipline or art.)"
"(http://demo.fiz-karlsruhe.de/matwerk/E355062, http://nfdi.fiz-karlsruhe.de/ontology/url, https://oqmd.org/)"
"(http://demo.fiz-karlsruhe.de/matwerk/E1002821, http://www.w3.org/2000/01/rdf-schema#label, https://doi.org/10.1107/S1600576714027575)"
"(http://demo.fiz-karlsruhe.de/matwerk/E1172216, http://purls.helmholtz-metadaten.de/mwo/hasContributor, http://demo.fiz-karlsruhe.de/matwerk/E16577)"
"(http://demo.fiz-karlsruhe.de/matwerk/E1125251, https://schema.org/datePublished, 7/8/2021)"
"(n46417bff71d44fcb964bd4f583c28850b22, http://www.w3.org/2002/07/owl#unionOf, n46417bff71d44fcb964bd4f583c28850b23)"
"(http://purls.helmholtz-metadaten.de/mwo/hasLecturer, http://www.w3.org/2000/01/rdf-schema#label, has lecturer)"
"(http://demo.fiz-karlsruhe.de/matwerk/E1001, http://nfdi.fiz-karlsruhe.de/ontology/parentOrganisation, http://demo.fiz-karlsruhe.de/matwerk/E2379)"
"(http://demo.fiz-karlsruhe.de/matwerk/E1247323, http://purls.helmholtz-metadaten.de/mwo/hasContactPoint, http://demo.fiz-karlsruhe.de/matwerk/E10046)"
"(http://demo.fiz-karlsruhe.de/matwerk/E882129, http://purls.helmholtz-metadaten.de/mwo/hasAuthor, http://demo.fiz-karlsruhe.de/matwerk/E8627)"
"(http://demo.fiz-karlsruhe.de/matwerk/E688379, http://purls.helmholtz-metadaten.de/mwo/emailAddress, feap@berkeley.edu)"
"(http://demo.fiz-karlsruhe.de/matwerk/E14367, http://www.w3.org/2000/01/rdf-schema#label, Prof. Dr. Peter Gumbsch)"
"(http://demo.fiz-karlsruhe.de/matwerk/E1051526, http://www.w3.org/2000/01/rdf-schema#label, Thermophysical Property Database)"
"(http://demo.fiz-karlsruhe.de/matwerk/E90254, http://www.w3.org/2000/01/rdf-schema#label, https://www.itc.rwth-aachen.de/cms/~epto/IT-Center/)"
"(http://demo.fiz-karlsruhe.de/matwerk/E314237, http://www.w3.org/2000/01/rdf-schema#label, https://github.com/daimoners/MAMBO)"
"(http://demo.fiz-karlsruhe.de/matwerk/E405551, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://nfdi.fiz-karlsruhe.de/ontology/Website)"
"(http://demo.fiz-karlsruhe.de/matwerk/E13091, http://www.w3.org/2000/01/rdf-schema#label, Prof. Dr.  Heike Leitte)"
"(http://nfdi.fiz-karlsruhe.de/ontology/City, http://nfdi.fiz-karlsruhe.de/ontology/example, Berlin, Hannover, Kyiv)"
"(http://demo.fiz-karlsruhe.de/matwerk/E690726, http://purls.helmholtz-metadaten.de/mwo/emailAddress, support@vasp.at)"
"(http://nfdi.fiz-karlsruhe.de/ontology/Specification, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/2002/07/owl#Class)"
"(http://purls.helmholtz-metadaten.de/mwo/SemanticResource, http://www.w3.org/2000/01/rdf-schema#label, semantic resource)"
"(http://demo.fiz-karlsruhe.de/matwerk/E154736, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://nfdi.fiz-karlsruhe.de/ontology/Website)"
"(http://demo.fiz-karlsruhe.de/matwerk/E213227, http://www.w3.org/2000/01/rdf-schema#label, https://github.com/Materials-Data-Science-and-Informatics/metador)"
"(http://demo.fiz-karlsruhe.de/matwerk/E88991, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://nfdi.fiz-karlsruhe.de/ontology/Website)"
"(http://purls.helmholtz-metadaten.de/mwo/CrystallographyDatabase, http://www.w3.org/2000/01/rdf-schema#subClassOf, http://purls.helmholtz-metadaten.de/mwo/Database)"
"(http://demo.fiz-karlsruhe.de/matwerk/E8022, http://www.w3.org/2000/01/rdf-schema#label, Data Analytics in Engineering)"
"(http://demo.fiz-karlsruhe.de/matwerk/E817004, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.ebi.ac.uk/swo/license/SWO_1000001)"
"(http://xmlns.com/foaf/0.1/title, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://www.w3.org/2002/07/owl#DatatypeProperty)"
"(http://demo.fiz-karlsruhe.de/matwerk/E61379, http://www.w3.org/2000/01/rdf-schema#label, Molecular Dynamics (MD))"
"(http://demo.fiz-karlsruhe.de/matwerk/E973316, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://nfdi.fiz-karlsruhe.de/ontology/Publication)"
"(http://demo.fiz-karlsruhe.de/matwerk/E39504, http://www.w3.org/2000/01/rdf-schema#label, Materials Data Science and Informatics)"
"(http://demo.fiz-karlsruhe.de/matwerk/E1135772, https://schema.org/citation, http://demo.fiz-karlsruhe.de/matwerk/E995756)"
"(http://demo.fiz-karlsruhe.de/matwerk/E970529, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://nfdi.fiz-karlsruhe.de/ontology/Publication)"
"(http://nfdi.fiz-karlsruhe.de/ontology/ObjectType, http://nfdi.fiz-karlsruhe.de/ontology/example, book, photograph, music sheet)"
"(http://demo.fiz-karlsruhe.de/matwerk/E662826, http://www.w3.org/1999/02/22-rdf-syntax-ns#type, http://nfdi.fiz-karlsruhe.de/ontology/Resource)"
